,player_index,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,year,pid,Height,Weight,conference_A10,conference_ACC,conference_AE,conference_ASun,conference_Amer,conference_B10,conference_B12,conference_BE,conference_BSky,conference_BSth,conference_BW,conference_CAA,conference_CUSA,conference_GWC,conference_Horz,conference_Ind,conference_Ivy,conference_MAAC,conference_MAC,conference_MEAC,conference_MVC,conference_MWC,conference_NEC,conference_OVC,conference_P10,conference_P12,conference_Pat,conference_SB,conference_SC,conference_SEC,conference_SWAC,conference_Slnd,conference_Sum,conference_WAC,conference_WCC,conference_ind,player_yr_0,player_yr_42.9,player_yr_57.1,player_yr_Fr,player_yr_Jr,player_yr_None,player_yr_So,player_yr_Sr,player_pos_Center,player_pos_Forward,player_pos_Guard,Draft Pred,Draft Pick
42,Drew Buggs-2022-Winthrop,26,33.8,84.1,13.4,35.3,38.76,1.3,8.5,23.4,27.4,12,23,0.522,12,31,0.387,4,20,0.2,1.2,1.8,45.1,-0.221626,80.5331,3.4,2022,45642,190.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.266475e-05,0
43,Devin Kirby-2022-Montana St.,18,28.2,110.5,7.0,64.3,52.04,8.8,9.2,5.2,17.3,3,13,0.231,9,14,0.643,0,0,0.0,1.9,0.2,92.9,0.0771733,86.9515,6.0,2022,45746,211.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.253842e-05,0
44,Keith Fisher III-2022-Pepperdine,29,59.3,92.3,24.8,47.6,50.22,11.0,18.3,7.9,20.9,54,88,0.614,97,208,0.466,9,24,0.375,1.3,1.5,37.9,1.15604,98.9308,4.8,2022,45815,203.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.5132765e-05,0
45,Ben Coupet Jr.-2022-Southern Illinois,25,80.6,111.3,16.3,55.4,58.23,4.0,9.6,12.5,17.2,48,67,0.716,43,80,0.537,43,114,0.377,1.0,2.0,34.5,2.11598,104.171,2.6,2022,45818,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.245004e-05,0
46,Kenny Cooper-2022-Tennessee St.,24,31.3,82.2,14.8,34.7,40.96,1.3,8.6,19.8,28.9,19,30,0.633,10,32,0.313,7,27,0.259,0.9,2.4,50.8,-0.482694,76.0866,4.5,2022,45823,208.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.307209e-05,0
47,James Scott-2022-Eastern Michigan,18,75.9,92.7,30.3,45.1,47.95,5.2,14.6,23.0,19.2,55,90,0.611,71,169,0.42,26,75,0.347,0.2,3.0,36.9,1.71455,101.539,3.4,2022,45828,198.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.303884e-05,0
48,Nick Hopkins-2022-Siena,11,54.6,122.4,10.4,56.1,58.42,2.0,8.8,5.6,6.3,12,16,0.75,10,18,0.556,18,48,0.375,0.0,2.3,24.2,2.16125,103.723,2.0,2022,45835,183.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.249829e-05,0
49,DeAndre Dishman-2022-Middle Tennessee,22,59.4,83.7,19.6,40.6,43.12,6.6,16.8,9.5,19.1,27,48,0.563,58,142,0.408,0,1,0.0,1.0,3.6,33.6,-0.07555,84.3399,2.8,2022,45840,198.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.313889e-05,0
50,Osinachi Smart-2022-College of Charleston,17,64.5,115.1,11.9,64.8,63.74,10.9,19.2,1.7,21.1,17,30,0.567,35,54,0.648,0,0,0.0,2.0,1.4,55.6,1.35253,100.373,3.4,2022,45853,203.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.210829e-05,0
51,Corey Allen-2022-Georgia St.,20,79.3,112.1,21.3,55.4,58.85,1.9,12.3,15.3,16.4,47,56,0.839,48,99,0.485,53,131,0.405,0.3,1.1,24.3,2.94241,111.999,2.7,2022,45896,185.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2860054e-05,0
52,Justin Hopkins-2022-Texas Southern,25,72.5,104.0,15.3,46.2,53.19,5.2,9.2,7.6,18.1,67,89,0.753,47,100,0.47,17,57,0.298,0.3,1.6,56.7,1.03137,95.4996,1.9,2022,45906,196.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.320818e-05,0
53,Damien Sears-2022-Southern,22,25.5,114.2,13.6,71.8,68.71,11.5,19.6,5.4,25.7,10,19,0.526,28,38,0.737,0,1,0.0,2.1,2.4,48.7,0.558797,99.7621,7.3,2022,45925,201.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.233591e-05,0
54,Patrick Tape-2022-San Francisco,10,4.6,79.0,22.1,38.5,36.91,15.3,13.2,7.4,23.2,1,4,0.25,5,13,0.385,0,0,0.0,4.7,6.4,30.8,-0.0164482,84.1892,9.8,2022,45926,206.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.270642e-05,0
55,Jordan Bell-2022-Pacific,17,64.5,107.2,17.7,52.6,52.92,6.3,27.9,6.6,11.1,10,18,0.556,43,79,0.544,19,57,0.333,4.2,2.5,13.2,1.93469,106.879,4.6,2022,45936,201.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.201968e-05,0
56,Jalen Dupree-2022-Tennessee St.,11,25.3,92.6,27.8,50.7,52.61,14.1,15.1,12.0,25.1,15,25,0.6,28,53,0.528,4,14,0.286,5.1,0.6,37.3,0.82993,100.714,5.2,2022,46052,203.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3208056e-05,0
57,Abdul Ado-2022-Cincinnati,33,68.2,105.8,12.9,55.4,58.01,11.3,16.8,4.8,24.4,42,63,0.667,77,139,0.554,0,0,0.0,8.4,1.4,45.3,1.3754,99.7836,3.3,2022,46092,211.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.217157e-05,0
58,Jaylen Fornes-2022-UNC Wilmington,20,44.3,105.1,19.6,50.7,53.19,3.9,11.7,6.5,12.8,31,47,0.66,39,84,0.464,23,61,0.377,0.2,1.5,32.4,1.14759,100.83,2.8,2022,46155,190.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.225963e-05,0
59,Stafford Trueheart-2022-Hofstra,7,5.9,118.8,12.4,45.5,54.26,4.1,12.5,6.4,8.5,4,4,1.0,2,5,0.4,2,6,0.333,7.9,0.0,36.4,0.420711,100.687,2.9,2022,46159,203.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.224959e-05,0
60,Dejuan Clayton-2022-Hartford,16,66.9,99.3,22.2,41.6,51.74,0.7,8.9,28.3,17.2,94,120,0.783,39,95,0.411,22,78,0.282,0.0,2.1,69.4,1.56325,97.4936,2.4,2022,46161,188.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.349788e-05,0
61,Trevor Anderson-2022-Valparaiso,29,33.0,123.1,11.7,63.7,64.49,2.2,9.5,16.3,16.5,12,18,0.667,20,38,0.526,13,24,0.542,0.0,0.9,29.0,1.47766,115.415,2.2,2022,46178,190.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.237391e-05,0
62,Rodney Miller Jr.-2022-Miami FL,5,2.2,51.5,14.1,0.0,25.64,9.5,0.0,0.0,34.8,2,4,0.5,0,2,0.0,0,0,0.0,4.7,4.9,200.0,-0.665928,45.2745,6.7,2022,46263,184.070618,85.602791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.311108e-05,0
63,Brevin Galloway-2022-Boston College,4,13.7,109.1,34.5,54.1,55.81,1.3,14.6,29.8,13.4,7,10,0.7,7,18,0.389,13,31,0.419,2.6,3.9,20.4,3.6294,129.295,0.8,2022,46357,188.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.4101445e-05,0
64,Chevez Goodwin-2022-USC,33,36.7,102.2,21.0,53.8,54.24,10.5,15.8,6.3,19.4,31,58,0.534,77,142,0.542,0,1,0.0,2.3,1.2,40.6,1.23928,109.573,5.6,2022,46358,206.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.266206e-05,0
65,Mike Henn-2022-Denver,18,63.3,96.8,15.0,53.5,56.37,2.5,13.5,10.7,20.8,19,25,0.76,17,39,0.436,24,60,0.4,0.7,0.8,25.3,0.675229,92.9398,4.1,2022,46366,203.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.295161e-05,0
66,Ty Graves-2022-North Carolina Central,13,24.6,67.4,12.9,29.3,31.72,1.8,4.6,6.0,17.3,2,2,1.0,1,9,0.111,5,20,0.25,0.0,1.4,6.9,-0.88405,59.3345,4.3,2022,46500,178.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3291234e-05,0
67,Jeremy Sheppard-2022-Rhode Island,24,71.6,107.6,19.1,56.1,58.26,2.0,9.0,19.2,20.4,33,43,0.767,64,119,0.538,37,94,0.394,0.2,2.3,20.2,2.57032,110.116,1.8,2022,46503,185.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2002946e-05,0
68,Shawn Williams-2022-Arkansas Pine Bluff,7,9.2,88.8,16.0,36.2,39.84,2.4,7.2,3.6,7.6,4,5,0.8,3,12,0.25,5,17,0.294,0.0,0.0,17.2,0.0330438,86.0047,3.1,2022,46507,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.33236e-05,0
69,Ty Groce-2022-Butler,15,83.7,115.5,21.8,56.7,59.31,5.6,18.7,13.9,12.0,37,50,0.74,73,125,0.584,16,46,0.348,2.8,2.3,29.2,3.67163,116.872,3.4,2022,46558,203.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.889758e-05,0
70,Chris Lester-2022-New Hampshire,18,33.1,88.3,15.2,31.4,38.17,7.4,9.1,6.4,11.3,16,25,0.64,7,21,0.333,6,30,0.2,0.0,1.2,49.0,-0.2003,80.8964,3.8,2022,46564,198.0,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.291091e-05,0
71,Dimencio Vaughn-2022-Rider,16,9.8,64.6,22.9,39.3,39.5,6.3,19.5,6.8,35.1,5,13,0.385,8,16,0.5,2,12,0.167,1.1,3.2,46.4,-0.402233,68.3951,6.9,2022,46569,196.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.24061e-05,0
72,Ahsante Shivers-2022-Southern,10,36.9,89.6,19.8,43.2,46.37,2.1,12.4,9.4,16.7,18,27,0.667,20,48,0.417,14,47,0.298,1.1,2.9,28.4,0.0562714,85.8299,3.4,2022,46573,193.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.271168e-05,0
73,Shandon Goldman-2022-Tennessee Tech,27,58.3,96.8,18.7,54.1,53.28,5.9,16.8,13.9,21.3,16,37,0.432,36,60,0.6,38,112,0.339,1.9,1.4,21.5,0.698047,93.876,3.5,2022,46582,208.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.334069e-05,0
74,Andre Jones-2022-Louisiana Monroe,21,58.7,95.7,24.0,48.5,52.11,2.0,18.3,21.9,23.3,44,60,0.733,82,151,0.543,9,46,0.196,1.5,2.1,30.5,0.961346,95.6023,2.8,2022,46583,188.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.303908e-05,0
75,Josh Parrish-2022-San Diego,14,68.5,103.0,19.5,56.1,57.68,4.4,10.6,13.2,17.6,27,43,0.628,57,100,0.57,2,7,0.286,1.0,1.7,40.2,1.9556,105.825,3.8,2022,46596,193.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.25107e-05,0
76,Tyler Stewart-2022-St. Francis PA,11,13.5,81.5,26.3,46.4,50.27,8.4,15.4,7.0,30.8,8,10,0.8,9,25,0.36,7,17,0.412,0.9,1.9,23.8,-0.00411946,85.1457,8.3,2022,46713,203.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.342489e-05,0
77,Nysier Brooks-2022-Mississippi,27,68.1,104.5,16.1,51.7,54.93,9.9,14.3,5.7,18.2,50,78,0.641,75,140,0.536,0,5,0.0,4.0,1.4,53.8,1.61271,102.315,3.2,2022,46727,213.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.176451e-05,0
78,C.J. Keyser-2022-Old Dominion,13,78.9,97.4,27.0,49.2,52.06,2.5,11.0,13.1,15.5,36,52,0.692,63,127,0.496,16,50,0.32,1.6,1.4,29.4,2.11414,104.571,3.4,2022,46793,190.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3750536e-05,0
79,Jordan Jones-2022-Marist,21,53.5,102.1,24.7,59.1,60.26,10.6,18.1,9.6,22.3,42,68,0.618,78,132,0.591,0,0,0.0,11.1,1.6,51.5,1.47435,105.099,6.5,2022,46794,203.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2609615e-05,0
80,Precious Ayah-2022-Miami OH,22,30.7,104.8,15.7,57.6,58.56,10.9,15.2,3.5,23.5,5,7,0.714,34,58,0.586,0,1,0.0,5.6,1.7,11.9,0.505098,97.096,6.0,2022,46913,198.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2300314e-05,0
81,Andrew Garcia-2022-Kent St.,25,42.8,106.2,23.9,53.6,58.12,13.4,12.6,5.9,20.5,51,67,0.761,81,148,0.547,1,6,0.167,1.7,1.8,43.5,1.90707,117.368,5.8,2022,46918,188.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.2551066e-05,0
82,Michael Almonacy-2022-Appalachian St.,25,80.0,107.8,22.1,51.6,54.39,1.5,13.6,20.8,14.6,48,62,0.774,46,90,0.511,67,194,0.345,0.4,2.3,21.8,2.612,108.779,2.1,2022,46922,183.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.282715e-05,0
83,Darian Adams-2022-Jacksonville St.,25,85.6,103.4,24.3,51.0,54.8,2.5,12.2,17.4,20.4,73,95,0.768,76,154,0.494,54,154,0.351,0.1,1.5,30.8,2.50595,106.344,2.3,2022,46982,190.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3802174e-05,0
